CustomerID,CustomerName,TransactionID,MovieID,Date,MovieName,Genre,TheaterLocation,CustomerAge,CustomerGender,Ticket Type,Num Tickets,Price,Discounted Price,Total Price,PaymentMethod,CustomerMembership,PurchaseChannel,MovieRating,CustomerFeedback,LoyaltyPoints,SnacksPurchased,SnacksQuantity,SnacksAmount,LastVisitDate,RecencyDays,Frequency,CustomerStatus,Monetary_Total_Price
CUST1470,Dheeraj Warrier,fRiAQdqUe2u8,M097,2024-09-26 22:37:38,Movie B,Comedy,Kolkata,22,Female,Student,4,1000,No Discount,1000,Debit Card,Platinum,Online,1,Very Bad,12,None,0,0,2024-12-31 18:23:16,95,14,Active,1000
CUST772,Pooja Khanna,UVuqaUGjEe88,M098,2024-06-17 19:39:48,Movie B,Drama,Chennai,50,Other,Senior,5,1000,No Discount,1000,Credit Card,Platinum,In-store,2,Bad,73,Yogurt,1,60,2024-08-13 19:39:48,57,9,Highly Active,1060
CUST393,Sanya Das,J8suPMSQjCZD,M099,2024-12-24 11:59:05,Movie C,Thriller,Chennai,31,Other,Regular,2,700,No Discount,700,Net Banking,Platinum,Online,4,Good,130,None,0,0,2024-12-31 11:31:19,6,13,Highly Active,700
CUST16786,Naina Bhalla,oaiSplpYPIZA,M100,2024-07-13 20:01:43,Movie B,Drama,Hyderabad,19,Female,VIP,4,1600,No Discount,1600,Cash,Silver,Online,2,Bad,133,"Fruit Cup, Lemonade, Pepsi",4,1480,2024-12-31 22:57:15,171,12,Active,3080
CUST3483,Tejas Sharma,3fep4AG02FQS,M101,2024-07-25 14:22:50,Movie D,Action,Chennai,62,Other,Regular,9,3150,No Discount,3150,Credit Card,Gold,In-store,5,Excellent,109,"Small Popcorn, Granola Bar, Bag of Mixed Nuts",1,320,2024-10-15 14:22:50,82,9,Highly Active,3470
CUST14577,Brijesh Verma,RujU1Q0wqNEe,M102,2024-07-04 10:02:49,Movie D,Comedy,Hyderabad,26,Female,Student,2,500,No Discount,500,Net Banking,None,Online,3,Average,145,"Chips, Non Veg Wrap, Veg Wrap",2,800,2024-09-04 10:02:49,62,4,Active,1300
CUST2317,Hardik Roy,fUpZXE0sh1TT,M103,2024-01-24 19:29:08,Movie A,Thriller,Mumbai,53,Other,VIP,2,800,No Discount,800,Credit Card,Platinum,Online,3,Average,75,"Gummies, Granola Bar",4,480,2024-07-27 19:29:08,185,7,Inactive,1280
CUST12121,Kartik Fadnavis,5NONKGyIUO6x,M104,2024-04-17 15:44:59,Movie D,Comedy,Hyderabad,60,Male,Senior,8,1600,1440,1440,Credit Card,None,Online,1,Very Bad,105,Medium Popcorn,1,200,2024-09-28 15:44:59,164,3,Inactive,1640
CUST5549,Neha Mathew,BA2lM9ZOdJ39,M105,2024-12-05 17:04:47,Movie B,Action,Bangalore,44,Female,VIP,7,2800,No Discount,2800,UPI,None,In-store,2,Bad,60,Pepsi,1,80,2024-12-31 16:18:33,25,9,Highly Active,2880
CUST4120,Eshan Saxena,yEJddOJmAJRg,M106,2024-10-31 16:13:10,Movie B,Thriller,Hyderabad,23,Male,Student,9,2250,No Discount,2250,Cash,Silver,In-store,1,Very Bad,85,"Non Veg Wrap, Candy, Veggie Chips",2,680,2024-12-31 20:30:23,61,10,Highly Active,2930
CUST1667,Chetan Singh,HrFxSRn0411H,M107,2024-09-15 11:03:19,Movie D,Comedy,Mumbai,61,Female,VIP,4,1600,No Discount,1600,UPI,Gold,Online,3,Average,58,"Small Popcorn, Coca Cola, Pretzels",2,660,2024-12-31 09:00:14,106,13,Active,2260
CUST11539,Tina Ghosh,FqfE7bRPjhqq,M108,2024-07-22 22:15:25,Movie B,Action,Kolkata,18,Female,Senior,9,1800,No Discount,1800,UPI,Platinum,Online,1,Very Bad,115,"Veggie Chips, Pretzels",2,380,2024-12-03 22:15:25,134,9,Active,2180
CUST6918,Pari Pillai,wP8RAq0YPxeJ,M109,2024-04-03 17:17:00,Movie C,Action,Bangalore,41,Male,Senior,5,1000,No Discount,1000,Debit Card,Platinum,Online,4,Good,145,Sandwich,1,120,2024-06-29 17:17:00,87,11,Highly Active,1120
CUST3362,Pawan Dutta,tmeaIUrK5eOP,M110,2024-10-05 11:23:49,Movie B,Thriller,Delhi,45,Male,VIP,9,3600,3420,3420,Debit Card,Gold,In-store,1,Very Bad,65,"Energy Drink, Chips",1,150,2024-12-31 22:51:55,87,2,New,3570
CUST11486,Tanmay Singh,sHKAFLRkuZ5N,M111,2024-03-24 15:26:04,Movie A,Comedy,Bangalore,59,Other,Senior,3,600,No Discount,600,Credit Card,Platinum,In-store,5,Excellent,58,"Chips, Non Veg Wrap",4,1000,2024-08-06 15:26:04,135,10,Active,1600
CUST14310,Divya Tandon,JEE5TTR7f3yD,M112,2024-09-01 11:03:59,Movie A,Drama,Kolkata,18,Other,VIP,1,400,No Discount,400,Debit Card,Silver,In-store,5,Excellent,58,Gummies,2,140,2024-12-31 20:51:43,121,2,New,540
CUST10553,Ishika Iyengar,ORdosxrxXHpj,M113,2024-08-12 11:22:48,Movie C,Comedy,Delhi,53,Other,VIP,6,2400,No Discount,2400,Debit Card,Silver,Online,5,Excellent,58,Bag of Mixed Nuts,3,360,2024-10-28 11:22:48,77,1,New,2760
CUST9227,Umesh Vohra,Cyz6YuXFWHFK,M114,2024-12-02 21:10:48,Movie C,Drama,Chennai,27,Female,VIP,8,3200,No Discount,3200,Debit Card,None,In-store,2,Bad,20,"Mozzarella Sticks, Lemonade",3,780,2024-12-31 22:23:30,29,1,New,3980
CUST4627,Urmi Wadhwa,GXDqwAFWJPag,M115,2024-01-26 11:16:46,Movie C,Thriller,Hyderabad,62,Other,VIP,7,2800,No Discount,2800,UPI,Silver,Online,3,Average,105,None,0,0,2024-08-11 11:16:46,198,6,Inactive,2800
CUST6293,Lajja Desai,CBH1HWuC8j5v,M116,2024-06-29 21:00:21,Movie D,Action,Kolkata,41,Other,Student,2,500,No Discount,500,Net Banking,Silver,In-store,2,Bad,65,"Lemonade, Nachos",4,1040,2024-12-28 21:00:21,182,6,Inactive,1540
CUST11437,Srishti Qureshi,IzI2bF0HJtbG,M117,2024-03-07 12:38:35,Movie A,Drama,Bangalore,52,Female,Senior,7,1400,No Discount,1400,Net Banking,Gold,Online,3,Average,10,"Pepsi, Onion Rings",4,680,2024-05-04 12:38:35,58,10,Highly Active,2080
CUST531,Aarav Saxena,uzfLaLpA4OKI,M118,2024-08-06 10:39:16,Movie B,Comedy,Chennai,31,Male,VIP,7,2800,No Discount,2800,Debit Card,Silver,In-store,4,Good,105,Candy,1,50,2024-11-09 10:39:16,95,6,Inactive,2850
CUST17100,Tanmay Parmar,dLENwsbUzozl,M119,2024-05-23 15:26:29,Movie A,Thriller,Kolkata,58,Female,Senior,2,400,No Discount,400,Credit Card,Silver,In-store,2,Bad,70,"Veggie Chips, Yogurt, Pretzels",4,1000,2024-08-06 15:26:29,75,6,Active,1400
CUST3947,Tarun Mathew,zhknumSreaJV,M120,2024-01-03 11:50:31,Movie A,Comedy,Mumbai,50,Other,Student,5,1250,1125,1125,UPI,Silver,In-store,4,Good,24,Veggie Chips,1,90,2024-04-15 11:50:31,103,3,Inactive,1215
CUST11463,Raghav Nambiar,MD7PSBEchD8X,M121,2024-09-24 18:06:04,Movie B,Thriller,Delhi,63,Male,Senior,5,1000,No Discount,1000,Credit Card,Gold,In-store,4,Good,58,"French Fries, Veg Wrap",2,500,2024-12-31 21:48:52,98,7,Inactive,1500
CUST3730,Mahi Mishra,TA9pmEkfUego,M122,2024-07-14 20:26:22,Movie A,Drama,Hyderabad,62,Male,Senior,9,1800,No Discount,1800,Cash,Silver,Online,5,Excellent,30,"Chips, Sandwich, Nachos",3,960,2024-08-27 20:26:22,44,1,New,2760
CUST3716,Naveen Agnihotri,r1wlmSa0ry3A,M123,2024-11-16 11:09:58,Movie A,Comedy,Kolkata,61,Female,Regular,6,2100,No Discount,2100,Debit Card,Silver,Online,4,Good,46,"Small Popcorn, Hotdog",3,810,2024-12-25 11:09:58,39,7,Very Active,2910
CUST776,Pooja Arora,wNBR423E7RPP,M124,2024-10-10 11:21:51,Movie C,Action,Mumbai,30,Male,Regular,4,1400,No Discount,1400,Credit Card,Gold,Online,5,Excellent,12,Granola Bar,4,200,2024-12-31 19:44:02,82,10,Highly Active,1600
CUST17540,Tarun Bajpai,08o2snMTrKzA,M125,2024-04-21 09:03:22,Movie A,Drama,Chennai,44,Other,Regular,4,1400,No Discount,1400,Credit Card,Gold,In-store,3,Average,30,"Pretzels, Small Popcorn, Fruit Cup",1,430,2024-07-11 09:03:22,81,1,New,1830
CUST6842,Ishan Kumar,zFfClcz1JZC0,M126,2024-02-02 15:43:40,Movie C,Thriller,Kolkata,55,Other,VIP,3,1200,No Discount,1200,Debit Card,Gold,Online,4,Good,40,None,0,0,2024-03-23 15:43:40,50,11,Highly Active,1200
CUST4117,Pallavi Joshi,VcYTrAdGDAib,M127,2024-06-26 14:07:21,Movie A,Drama,Hyderabad,24,Other,Regular,5,1750,No Discount,1750,Debit Card,Platinum,In-store,4,Good,12,None,0,0,2024-08-15 14:07:21,50,12,Highly Active,1750
CUST19629,Suresh Uppal,RMw5b4kieyQe,M128,2024-02-20 12:29:31,Movie C,Thriller,Kolkata,43,Female,Regular,9,3150,2677.5,2677.5,Credit Card,None,Online,3,Average,16,"Iced Tea, Energy Drink",3,480,2024-07-17 12:29:31,148,4,Inactive,3157.5
CUST136,Prachi Bhat,Ip1axPoWj2jg,M129,2024-03-22 19:16:32,Movie A,Action,Mumbai,48,Female,Regular,4,1400,No Discount,1400,Net Banking,Silver,In-store,2,Bad,145,None,0,0,2024-05-29 19:16:32,68,1,New,1400
CUST16776,Gitanjali Vohra,DeSUj4kUvOCF,M130,2024-11-06 11:09:16,Movie D,Comedy,Hyderabad,43,Other,Senior,2,400,No Discount,400,Net Banking,None,Online,5,Excellent,75,"Sandwich, Energy Drink",3,660,2024-12-31 18:18:15,55,14,Highly Active,1060
CUST9374,Garima Banerjee,apVG4dWlqNiH,M131,2024-04-27 22:35:43,Movie D,Drama,Delhi,54,Other,VIP,7,2800,No Discount,2800,Debit Card,None,In-store,4,Good,82,"Fruit Smoothies, Veggie Chips",4,960,2024-06-29 22:35:43,63,14,Highly Active,3760
CUST10320,Pranav Agnihotri,62eES8CyNKoR,M132,2024-11-23 15:56:30,Movie D,Drama,Kolkata,25,Female,Senior,1,200,No Discount,200,Net Banking,Platinum,Online,3,Average,105,"Energy Drink, Pretzels",4,800,2024-12-31 18:57:30,38,3,Active,1000
CUST12147,Lalit Phadke,ch2EyKacqRvW,M133,2024-04-24 17:14:44,Movie B,Action,Bangalore,61,Male,Regular,4,1400,No Discount,1400,UPI,Gold,Online,2,Bad,115,"Iced Tea, French Fries, Chocolate Bar",1,230,2024-08-27 17:14:44,125,13,Active,1630
CUST4376,Raghav Pandey,j2MGPgWB1Z2p,M134,2024-02-23 19:13:39,Movie C,Thriller,Hyderabad,18,Other,Student,5,1250,1125,1125,UPI,Gold,In-store,3,Average,50,"Chips, Energy Drink",3,450,2024-05-12 19:13:39,79,3,Active,1575
CUST9788,Jasleen Narayan,IQpK16ifRrtR,M135,2024-12-20 15:06:41,Movie B,Action,Mumbai,32,Other,VIP,6,2400,No Discount,2400,Credit Card,None,Online,5,Excellent,45,"Candy, Ice Cream",3,390,2024-12-31 15:03:44,10,10,Highly Active,2790
CUST12030,Jatin Mehta,rQm0MzCv1B6M,M136,2024-04-22 21:46:37,Movie C,Comedy,Delhi,45,Male,Regular,7,2450,No Discount,2450,Credit Card,Platinum,Online,5,Excellent,145,None,0,0,2024-10-10 21:46:37,171,6,Inactive,2450
CUST19237,Ipsita Dubey,axdNtXrOqKCY,M137,2024-02-26 11:47:28,Movie B,Drama,Delhi,28,Other,Student,7,1750,No Discount,1750,Cash,None,Online,3,Average,70,None,0,0,2024-05-15 11:47:28,79,8,Very Active,1750
CUST13034,Tanvi Mathew,IoWA43W4apba,M138,2024-03-05 17:15:21,Movie C,Comedy,Chennai,40,Other,VIP,7,2800,2520,2520,Net Banking,Platinum,Online,4,Good,133,Veggie Chips,1,90,2024-09-18 17:15:21,197,3,Inactive,2610
CUST10799,Mahika Kumar,bXZZGlThPdcB,M139,2024-05-31 19:11:54,Movie A,Thriller,Mumbai,35,Female,Student,4,1000,No Discount,1000,Debit Card,None,Online,3,Average,24,Medium Popcorn,1,200,2024-08-03 19:11:54,64,6,Active,1200
CUST295,Charmi Roy,MK5NBf3vnHDM,M140,2024-10-31 15:46:57,Movie B,Action,Mumbai,44,Other,VIP,4,1600,No Discount,1600,Cash,Silver,Online,1,Very Bad,89,Medium Popcorn,4,800,2024-12-31 19:19:08,61,6,Active,2400
CUST828,Lata Saha,FMgRFKVaCm1e,M141,2024-08-28 12:22:05,Movie B,Comedy,Bangalore,60,Other,Regular,6,2100,1890,1890,Net Banking,Silver,In-store,4,Good,73,"Medium Popcorn, Chips",3,750,2024-12-31 12:15:14,124,3,Inactive,2640
CUST19575,Vineet Dixit,z1n4IpRv12jb,M142,2024-05-20 15:38:17,Movie B,Comedy,Mumbai,49,Other,Senior,2,400,No Discount,400,Cash,None,Online,2,Bad,70,"Cupcakes, Pepsi, Pretzels",2,560,2024-11-01 15:38:17,165,1,New,960
CUST13842,Fahad Thakur,Q4VMIVGRaRPW,M143,2024-01-17 18:28:12,Movie B,Drama,Mumbai,36,Other,Student,6,1500,No Discount,1500,Credit Card,Platinum,In-store,1,Very Bad,60,"French Fries, Small Popcorn",4,1000,2024-05-28 18:28:12,132,8,Inactive,2500
CUST9250,Faiza Kaur,dwO483gQuz02,M144,2024-01-19 10:29:09,Movie B,Drama,Mumbai,32,Other,Student,8,2000,1900,1900,Cash,Gold,In-store,3,Average,50,"Nachos, Yogurt",4,840,2024-07-18 10:29:09,181,2,Inactive,2740
CUST15446,Chaitanya Qureshi,lW2sxnolnz2v,M145,2024-06-05 09:57:40,Movie D,Comedy,Bangalore,40,Female,Regular,4,1400,No Discount,1400,Debit Card,Gold,In-store,1,Very Bad,115,"Large Popcorn, Onion Rings, Candy",1,390,2024-11-05 09:57:40,153,10,Active,1790
CUST1652,Dev Menon,XpyJK6Mxhl0r,M146,2024-03-11 12:52:36,Movie A,Thriller,Chennai,50,Male,VIP,1,400,No Discount,400,Debit Card,None,In-store,5,Excellent,40,"Candy, Yogurt, Onion Rings",1,200,2024-05-12 12:52:36,62,4,Active,600
CUST6983,Prerna Bhardwaj,1ky207FLyF6U,M147,2024-02-08 19:11:32,Movie A,Comedy,Delhi,46,Female,Senior,3,600,No Discount,600,Cash,Gold,Online,2,Bad,18,"Nachos, Bag of Mixed Nuts",3,810,2024-04-18 19:11:32,70,3,Active,1410
CUST5494,Queen Roy,CrjYOZeAM9Cx,M148,2024-09-24 12:42:00,Movie D,Comedy,Hyderabad,41,Female,Regular,6,2100,No Discount,2100,UPI,Silver,In-store,2,Bad,6,"Veg Wrap, Hotdog, Nachos",1,420,2024-11-03 12:42:00,40,13,Highly Active,2520
CUST7601,Zara Parmar,scf2lxUkFqGz,M149,2024-11-08 14:52:04,Movie A,Thriller,Mumbai,30,Male,Regular,5,1750,No Discount,1750,Cash,Silver,Online,2,Bad,67,"Large Popcorn, Mozzarella Sticks",2,800,2024-12-31 20:11:41,53,8,Very Active,2550
CUST5882,Dheeraj Bhattacharya,vVPTsc7Tf8CO,M150,2024-11-27 19:26:01,Movie A,Drama,Mumbai,41,Male,Senior,9,1800,No Discount,1800,Cash,Platinum,In-store,5,Excellent,70,Bag of Mixed Nuts,1,120,2024-12-31 14:50:22,33,9,Highly Active,1920
CUST16866,Warda Oberoi,q932GJ9x91iB,M151,2024-05-28 16:03:17,Movie C,Action,Delhi,33,Male,VIP,1,400,No Discount,400,Credit Card,Platinum,Online,1,Very Bad,24,"Energy Drink, Candy, Nachos",2,600,2024-10-13 16:03:17,138,7,Inactive,1000
CUST15878,Eshita Bhattacharya,9CeCEXTeOgdZ,M152,2024-06-19 21:31:21,Movie A,Drama,Delhi,52,Male,Student,2,500,No Discount,500,Credit Card,Platinum,In-store,3,Average,40,Pretzels,2,200,2024-12-14 21:31:21,178,9,Active,700
CUST8547,Rahul Qureshi,MJoByTfvl7tz,M153,2024-09-22 16:20:07,Movie C,Comedy,Chennai,45,Male,Student,8,2000,No Discount,2000,Credit Card,None,Online,4,Good,36,Ice Cream,3,240,2024-11-14 16:20:07,53,1,New,2240
CUST5033,Jagruti Thakur,cUWJQ61WObaS,M154,2024-12-28 15:55:29,Movie C,Thriller,Hyderabad,48,Other,Senior,1,200,No Discount,200,Net Banking,Gold,Online,2,Bad,46,"Chips, Cupcakes, Medium Popcorn",4,1400,2024-12-31 17:06:47,3,11,Highly Active,1600
CUST5097,Arnav Rana,KlBiYReeEeUo,M155,2024-10-14 19:19:43,Movie C,Thriller,Hyderabad,58,Other,Student,2,500,No Discount,500,UPI,Silver,Online,5,Excellent,8,"Onion Rings, Mozzarella Sticks",1,240,2024-12-31 19:41:52,78,6,Active,740
CUST12328,Lajja Arora,v1CFA7JCC7aZ,M156,2024-11-11 09:19:46,Movie D,Thriller,Mumbai,33,Other,Senior,8,1600,No Discount,1600,Credit Card,Gold,In-store,5,Excellent,79,"Veg Wrap, Pepsi",2,460,2024-12-31 09:42:04,50,1,New,2060
CUST9425,Eklavya Kaur,NWDlAJnYexHR,M157,2024-10-22 20:10:39,Movie B,Action,Mumbai,37,Male,Senior,8,1600,1440,1440,Net Banking,Platinum,In-store,5,Excellent,42,"Candy, French Fries, Chips",4,800,2024-12-31 18:57:05,69,3,Active,2240
CUST3408,Indra Mishra,vJ52PRkSptxm,M158,2024-10-22 14:12:28,Movie B,Action,Bangalore,43,Female,Senior,7,1400,No Discount,1400,Debit Card,Gold,In-store,2,Bad,34,"Lemonade, Nachos, Bag of Mixed Nuts",2,760,2024-12-11 14:12:28,50,13,Highly Active,2160
CUST4359,Trisha Pai,cBf4y7hAGr2Z,M159,2024-04-06 19:23:21,Movie D,Thriller,Chennai,57,Other,Student,6,1500,No Discount,1500,Cash,None,In-store,5,Excellent,10,"Pepsi, Large Popcorn, Cupcakes",4,1720,2024-05-30 19:23:21,54,10,Highly Active,3220
CUST15610,Pooja Ahluwalia,YoL212TrAmdK,M160,2024-12-13 21:36:54,Movie D,Action,Kolkata,48,Female,Regular,1,350,No Discount,350,Debit Card,Gold,Online,1,Very Bad,50,None,0,0,2024-12-31 14:12:35,17,4,Active,350
CUST11680,Ira Mathew,3ODRmerNbjm3,M161,2024-03-27 18:13:47,Movie B,Thriller,Hyderabad,34,Other,Student,7,1750,No Discount,1750,Debit Card,Gold,In-store,2,Bad,70,Cupcakes,2,200,2024-08-08 18:13:47,134,8,Inactive,1950
CUST1156,Jatin Singh,VnO1Yk6wJ5we,M162,2024-03-21 12:24:44,Movie A,Thriller,Mumbai,64,Other,Student,3,750,No Discount,750,Net Banking,Gold,In-store,3,Average,34,"Veggie Chips, Yogurt",2,300,2024-05-03 12:24:44,43,3,Active,1050
CUST2858,Siddhant Chaudhary,KRxrXBQCT7gh,M163,2024-02-24 14:45:01,Movie B,Thriller,Kolkata,52,Female,Senior,3,600,No Discount,600,UPI,Gold,In-store,1,Very Bad,24,Yogurt,3,180,2024-07-26 14:45:01,153,5,Inactive,780
CUST4744,Girish Kumar,HZSGAVwHr4uL,M164,2024-10-09 19:28:51,Movie C,Action,Bangalore,64,Female,Student,3,750,712.5,712.5,Credit Card,Silver,Online,5,Excellent,70,"Pretzels, Veggie Chips, Candy",2,480,2024-12-31 12:45:55,82,2,New,1192.5
CUST8631,Laksh Sinha,9mFhUG8D0HBO,M165,2024-04-12 15:05:51,Movie C,Comedy,Bangalore,53,Male,Senior,5,1000,No Discount,1000,Credit Card,Platinum,In-store,4,Good,109,Candy,2,100,2024-05-14 15:05:51,32,13,Highly Active,1100
CUST11554,Arushi Warrier,Y8hxMJlucOVS,M166,2024-12-01 19:27:32,Movie A,Action,Kolkata,46,Other,Senior,6,1200,No Discount,1200,Credit Card,None,In-store,1,Very Bad,30,None,0,0,2024-12-31 12:07:41,29,13,Highly Active,1200
CUST5738,Kartik Jain,JcaxlDFRcSH3,M167,2024-09-16 11:12:23,Movie C,Action,Mumbai,50,Other,Student,7,1750,1487.5,1487.5,Cash,Platinum,In-store,1,Very Bad,46,Yogurt,1,60,2024-12-31 20:05:44,106,4,Inactive,1547.5
CUST1529,Ritika Vohra,iQvFoaKzIa6C,M168,2024-05-24 10:00:32,Movie C,Thriller,Delhi,44,Male,Student,6,1500,No Discount,1500,Cash,Gold,Online,1,Very Bad,12,"Medium Popcorn, Chocolate Bar, Bag of Mixed Nuts",1,390,2024-10-09 10:00:32,138,1,New,1890
CUST15930,Kishan Sinha,ZtCGIKhqnb6t,M169,2024-04-14 17:44:49,Movie B,Thriller,Kolkata,58,Female,Senior,3,600,No Discount,600,Debit Card,Platinum,Online,2,Bad,15,None,0,0,2024-09-16 17:44:49,155,4,Inactive,600
CUST15057,Harsha Chakraborty,ZWAuqca3c7C0,M170,2024-04-21 12:56:37,Movie D,Drama,Chennai,31,Female,VIP,6,2400,2040,2040,Credit Card,Gold,Online,3,Average,95,"Sandwich, Pretzels",4,880,2024-06-15 12:56:37,55,4,Active,2920
CUST5712,Bhupesh Rana,IILGZ2n2YhgM,M171,2024-04-25 11:25:57,Movie C,Comedy,Chennai,20,Male,Regular,6,2100,No Discount,2100,Debit Card,Silver,In-store,2,Bad,115,Cupcakes,1,100,2024-05-30 11:25:57,35,14,Highly Active,2200
CUST9908,Anjali Nair,dv6Gd8ko3aM2,M172,2024-07-27 17:41:17,Movie B,Action,Bangalore,64,Male,Student,7,1750,No Discount,1750,Net Banking,Silver,Online,1,Very Bad,121,"Sandwich, Mozzarella Sticks",2,540,2024-09-14 17:41:17,49,10,Highly Active,2290
CUST17947,Jagdish Dixit,JftoAGVNhsyY,M173,2024-03-13 13:27:53,Movie B,Drama,Bangalore,56,Male,Senior,7,1400,No Discount,1400,Debit Card,Gold,In-store,2,Bad,95,"Sandwich, Veggie Chips, Ice Cream",4,1160,2024-09-01 13:27:53,172,14,Active,2560
CUST10924,Sandeep Menon,wT10ZiY8TLi3,M174,2024-12-31 21:42:29,Movie A,Thriller,Mumbai,49,Female,Student,2,500,No Discount,500,Net Banking,Gold,Online,2,Bad,100,Veg Wrap,3,450,2024-12-31 15:45:15,-1,5,Active,950
CUST5356,Dhyana Nair,PRb5GmBB0m9v,M175,2024-09-24 14:54:08,Movie B,Action,Chennai,25,Male,Regular,9,3150,No Discount,3150,Cash,None,Online,1,Very Bad,40,Cupcakes,2,200,2024-12-31 21:54:24,98,11,Active,3350
CUST4632,Farhan Tripathi,Osc6rlwbytfp,M176,2024-12-16 18:29:12,Movie B,Action,Chennai,51,Other,Student,2,500,No Discount,500,Net Banking,Platinum,Online,2,Bad,70,"Chocolate Bar, Energy Drink",4,680,2024-12-31 14:19:18,14,9,Highly Active,1180
CUST7784,Kushal Pathak,Lf1bYedTFnvi,M177,2024-02-08 17:14:29,Movie C,Drama,Hyderabad,58,Other,Regular,6,2100,1680,1680,UPI,Silver,Online,5,Excellent,145,"Veggie Chips, Fruit Cup",4,1080,2024-08-05 17:14:29,179,5,Inactive,2760
CUST7190,Anita Upadhyay,2qlRziHXsnXZ,M178,2024-07-25 11:16:00,Movie D,Action,Hyderabad,32,Female,VIP,4,1600,No Discount,1600,Debit Card,Silver,Online,2,Bad,60,"Chocolate Bar, Veggie Chips",3,480,2024-12-31 18:51:58,159,14,Active,2080
CUST1883,Samir Biswas,ZaCqEwAUvN7J,M179,2024-03-01 13:40:10,Movie C,Action,Delhi,30,Male,Student,3,750,No Discount,750,UPI,Silver,In-store,1,Very Bad,30,"Bag of Mixed Nuts, Mozzarella Sticks",1,270,2024-08-01 13:40:10,153,3,Inactive,1020
CUST12611,Esha Menon,TdCCFxyFejF6,M180,2024-02-23 21:19:34,Movie D,Drama,Hyderabad,37,Female,Student,1,250,No Discount,250,Credit Card,Gold,In-store,4,Good,16,"Chocolate Bar, Small Popcorn, Cupcakes",4,1280,2024-04-19 21:19:34,56,7,Very Active,1530
CUST4875,Divya Dixit,bdfRiZOiSqwj,M181,2024-01-04 15:35:38,Movie B,Action,Kolkata,45,Other,Senior,1,200,No Discount,200,Credit Card,Silver,Online,5,Excellent,15,None,0,0,2024-05-17 15:35:38,134,5,Inactive,200
CUST10073,Mohit Menon,p0PBIwsVkgyL,M182,2024-12-13 16:19:18,Movie C,Thriller,Hyderabad,24,Male,VIP,4,1600,1440,1440,Debit Card,Platinum,Online,2,Bad,121,"Chocolate Bar, Cupcakes, Onion Rings",2,520,2024-12-31 10:06:32,17,3,Active,1960
CUST9008,Farhaan Sen,PlufxCgFs1K8,M183,2024-04-24 14:09:58,Movie C,Thriller,Mumbai,23,Female,Senior,1,200,No Discount,200,Net Banking,Silver,Online,5,Excellent,5,"Yogurt, Small Popcorn, Candy",4,1040,2024-09-26 14:09:58,155,4,Inactive,1240
CUST16408,Gautam Dixit,BtMAzpIp5jlN,M184,2024-07-25 15:46:10,Movie D,Action,Mumbai,35,Other,Student,2,500,No Discount,500,Debit Card,Platinum,Online,3,Average,145,Gummies,2,140,2024-12-31 13:43:51,158,6,Inactive,640
CUST595,Mukesh Sharma,6vmdvmmE1F7w,M185,2024-08-20 10:43:56,Movie A,Comedy,Bangalore,45,Female,Senior,6,1200,No Discount,1200,UPI,Silver,In-store,3,Average,15,None,0,0,2024-11-03 10:43:56,75,10,Highly Active,1200
CUST8450,Radhika Sengupta,GDozzTSbF7UZ,M186,2024-06-26 21:11:40,Movie D,Comedy,Mumbai,61,Female,VIP,7,2800,No Discount,2800,Credit Card,Platinum,In-store,3,Average,105,None,0,0,2024-11-15 21:11:40,142,11,Active,2800
CUST19413,Vinay Patel,gbTOo0t5Tzlt,M187,2024-09-22 21:33:20,Movie B,Comedy,Hyderabad,36,Female,VIP,2,800,No Discount,800,UPI,Gold,Online,3,Average,100,None,0,0,2024-12-31 14:00:41,99,12,Active,800
CUST13469,Navya Kumar,h2prO6qdBId9,M188,2024-04-10 19:20:33,Movie A,Comedy,Mumbai,63,Female,Student,5,1250,No Discount,1250,Cash,Gold,In-store,1,Very Bad,85,"French Fries, Nachos",2,500,2024-06-19 19:20:33,70,12,Highly Active,1750
CUST19777,Kalpana Vohra,ChaD1VZXCnFS,M189,2024-07-13 09:45:53,Movie B,Thriller,Chennai,52,Other,VIP,7,2800,No Discount,2800,Cash,Gold,In-store,5,Excellent,30,"Non Veg Wrap, Gummies, Nachos",2,840,2024-09-21 09:45:53,70,11,Highly Active,3640
CUST12279,Harsh Kaur,sqAP7k7mRgij,M190,2024-08-13 17:03:10,Movie B,Drama,Chennai,59,Female,Student,5,1250,No Discount,1250,Net Banking,Gold,Online,5,Excellent,34,"Nachos, Chips, Non Veg Wrap",1,400,2024-10-16 17:03:10,64,14,Highly Active,1650
CUST8089,Tanmay Chakraborty,I5bySBfvpzlu,M191,2024-04-27 15:24:04,Movie B,Action,Hyderabad,31,Other,Senior,2,400,No Discount,400,UPI,Gold,In-store,3,Average,73,"Gummies, Non Veg Wrap, Medium Popcorn",4,1880,2024-06-15 15:24:04,49,13,Highly Active,2280
CUST8598,Ishan Menon,8Q7ZLLgERhI4,M192,2024-10-12 10:45:39,Movie B,Thriller,Bangalore,52,Other,Student,1,250,No Discount,250,Net Banking,None,In-store,4,Good,18,Onion Rings,3,270,2024-12-23 10:45:39,72,8,Very Active,520
CUST6953,Ishika Upadhyay,6j0TR4XICSaN,M193,2024-05-16 12:44:39,Movie D,Thriller,Mumbai,54,Female,Student,2,500,No Discount,500,Credit Card,Gold,Online,4,Good,81,"Chocolate Bar, Bag of Mixed Nuts, Cupcakes",4,1160,2024-09-17 12:44:39,124,10,Active,1660
